Property_ID,Listing_Title,Property_Type,Listing_Type,Created_F,Created,Scraped_F,Scraped,Latitude,Longitude,Airbnb_PID,Airbnb_HID
ha-3980759,HGTV Renovated Modern and Upscale Six Bedroom Chalet on top of Blue Mountain- 514341,Chalet,Entire home/apt,,#VALUE!,5-22-19,2019-05-22,44.5021223,-80.3305648,,
ha-3980761,Walking Distance to The Blue Mountain Village! Chalet with Captivating Views 616264,Chalet,Entire home/apt,,#VALUE!,5-23-19,2019-05-23,44.51355743,-80.31285858,,
ha-3980763,A Classic Blue Mnt Chalet with Hot Tub - 620313,Chalet,Entire home/apt,,#VALUE!,5-20-19,2019-05-20,44.5139889,-80.3119229,,
ha-3980765,Walking Distance to The Blue Mountain Village! Chalet at base of Blue Mountain- 8171035,Chalet,Entire home/apt,,#VALUE!,5-18-19,2019-05-18,44.5144872,-80.3129106,,
ha-3980766,A Classic Blue Mnt Chalet with Hot Tub - 720317,Chalet,Entire home/apt,,#VALUE!,5-20-19,2019-05-20,44.5142768,-80.3124454,,
ha-3980769,Walking Distance to The Blue Mountain Village! Immaculate Chalet 8171036,Chalet,Entire home/apt,,#VALUE!,5-13-19,2019-05-13,44.5144872,-80.3129106,,
ha-3980772,Walking Distance to The Blue Mountain Village! Chalet with Captivating Views 720256,Chalet,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,44.5130593,-80.3182609,,
ha-3980774,Walking Distance to The Blue Mountain Village! Luxury Condo with Amenities - 310364,Condo,Entire home/apt,,#VALUE!,5-23-19,2019-05-23,44.51329041,-80.30931854,,
ha-3980775,Walking Distance to The Blue Mountain Village! Fully Renovated High end Chalet - 412262,Chalet,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,44.51335144,-80.30906677,,
ha-667462vb,"Beautiful Home by the River, Walk to Restaurants, Shops, Beach and Trails.   ",House,Entire home/apt,,#VALUE!,9-2-17,2017-09-02,44.5622867,-80.452215,,
ha-668592vb,Unbeatable LocationðŸ“! Steps to Blue Mountain Village/Golf Course! Sauna/WiFi/+,Condo,Entire home/apt,,#VALUE!,5-20-19,2019-05-20,44.50619396,-80.3100521,,
ha-768166vb,"5 bdrm Cottage at the base of Blue Mountain, Hot Tub,  Beautiful Views Of  Hills",Chalet,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,44.51452718,-80.31249521,,
ha-7686281,Blue Mountain Estate - 4 Bed 4 Bath -Sleeps 9- 30 Day Stay Min,House,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,44.5068964,-80.301136,,
ha-688361vb,8 Bedrooms Blue Mountain Chalet With Outdoor Hot Tub (Sleep 20),Chalet,Entire home/apt,,#VALUE!,5-12-19,2019-05-12,44.5143442,-80.3119474,,
ha-4590312,2 Bedroom Mountain Spring Resort w/ Full Kitchen - 9715  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,5-11-18,2018-05-11,44.512222,-80.324222,,
ha-690007vb,Unique Luxury Condo Steps From The Village At Blue,Townhome,Entire home/apt,,#VALUE!,4-20-19,2019-04-20,44.50750107,-80.30794916,,
ha-3983808,"Mountainview Chalets - Blue Mountains, Ontario   ",Cottage,Entire home/apt,,#VALUE!,11-6-17,2017-11-06,44.51221848,-80.31310272,,
ha-1097779vb,Quiet 2 Family Get Away near Collingwood in the Blue Mountains   ,Chalet,Entire home/apt,,#VALUE!,5-5-18,2018-05-05,44.53305503,-80.35829629,,
ha-3984156,"The Grand - Collingwood, Ontario, Canada   ",Chalet,Entire home/apt,,#VALUE!,7-21-17,2017-07-21,44.50004196,-80.30290985,,
ha-3984278,Blue Mountain Chalet Getaway -  4 Seasonal Rental property,Chalet,Entire home/apt,,#VALUE!,5-20-19,2019-05-20,44.48910904,-80.38854218,,
ha-702135vb,Year round chalet rental   ,Chalet,Entire home/apt,,#VALUE!,4-6-18,2018-04-06,44.5137177,-80.3113306,,
ha-3985624,Stunning And Modern Large Chalet Home For Multiple Families   ,Chalet,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,44.52471924,-80.32739258,,
ha-1107133vb,NEWLY RENOVATED RIVERGRASS CONDO AT BLUE MOUNTAIN!   ,Condo,Entire home/apt,,#VALUE!,10-23-17,2017-10-23,44.505845,-80.308059,,
ha-7710888,"Blue Mountain 3 Bedroom,Slope-Side Chateau Ridge",House,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,44.5051238,-80.32212922,,
ha-3986334,Villarossa Chalet #3   ,Cottage,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,44.51425934,-80.31266022,,
ha-4596164,"Westin Trillium House, Blue Mountain",Hotel,Entire home/apt,,#VALUE!,5-20-19,2019-05-20,44.50095,-80.31097,,
ha-3986463,"Craigleith Chalet - Blue Mountains, Ontario   ",Cottage,Entire home/apt,,#VALUE!,4-13-18,2018-04-13,44.52098465,-80.30519867,,
ha-778461vb,"STUDIO CONDO - SKI IN/OUT! KITCHEN, WiFi, RESORT HOT TUB, TENNIS & SHUTTLE",Condo,Entire home/apt,,#VALUE!,11-26-18,2018-11-26,44.51142673,-80.32644568,,
ha-7130504,"Complete Luxury Inside And Out With Mountain Views, Minutes From Blue Mountain",Chalet,Entire home/apt,,#VALUE!,10-23-18,2018-10-23,44.50812039,-80.31636169,,
ha-782669vb,Blue Mountain Vacation Property   ,Farmhouse,Entire home/apt,,#VALUE!,4-24-18,2018-04-24,44.502911,-80.3557167,,
ha-3987222,The Octagon Chalet @ Blue Mountain - Ontario,Cottage,Entire home/apt,,#VALUE!,5-9-19,2019-05-09,44.5133737,-80.309346,,
ha-3987282,"Collingwood Chalet At Blue Mtn. Ont - Collingwoood, Blue Mtn. Ont.   ",Cottage,Entire home/apt,,#VALUE!,10-18-17,2017-10-18,44.51451874,-80.31690979,,
ha-1126159vb,Luxury Collingwood Retreat On A Stunning 1/2 Acre Lot ,Chalet,Entire home/apt,,#VALUE!,5-20-19,2019-05-20,44.51413595,-80.33125974,,
ha-3987465,"Blue Mountain Chalet - Ontario, Canada   ",Chalet,Entire home/apt,,#VALUE!,1-22-18,2018-01-22,44.52694175,-80.33201269,,
ha-785653vb,"Steps To The Hill, Great Place To Unwind   ",Condo,Entire home/apt,,#VALUE!,10-23-17,2017-10-23,44.51176954,-80.32516789,,
ha-1142840vb,5 Bedroom Luxury Chalet   ,Chalet,Entire home/apt,,#VALUE!,11-7-17,2017-11-07,44.49836533,-80.33031388,,
ha-1144805vb,"Beautiful, Spacious Resort Homes at Blue Mountain - 2 Bedroom Home   ",Condo,Entire home/apt,,#VALUE!,8-10-18,2018-08-10,44.5066966,-80.3885508,,
ha-1144808vb,Immaculate Suites in the Heart of Blue Mountain Village    - 1 Bedroom Suite,Condo,Entire home/apt,,#VALUE!,8-8-18,2018-08-08,44.5067791,-80.3875073,,
ha-716744vb,950 Meters from Blue Mountain and the Village   ,Townhome,Entire home/apt,,#VALUE!,2-7-18,2018-02-07,44.51102422,-80.31574778,,
ha-1154634vb,Modern family Chalet   ,House,Entire home/apt,,#VALUE!,7-1-18,2018-07-01,44.52317123,-80.33149466,,
ha-1154778vb,Gorgeous Vacation Getaway Condo in The Blue Mountains!   ,Condo,Entire home/apt,,#VALUE!,10-5-17,2017-10-05,44.50904758,-80.32590031,,
ha-7173871,Embarc Blue Mountain,Resort,Entire home/apt,,#VALUE!,5-11-19,2019-05-11,44.50305,-80.30615,,
ha-7183108,3 Bedroom Mountain Side Condo Free WiFi - 3318  Blue Mountain Lodges,House,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,44.512222,-80.324222,,
ha-7190384,Fantastic 8 Bed Blue Mountain Chalet With Hot Tub Sleeps 20,House,Entire home/apt,,#VALUE!,5-16-19,2019-05-16,44.5142897,-80.3070965,,
ha-7191312,Luxurious & 2 min walk to village - $200 gift certificate for April ,House,Entire home/apt,,#VALUE!,5-11-19,2019-05-11,44.50992326,-80.31211317,,
ha-7194100,Superior 5BR chalet at the Blue Mountain,House,Entire home/apt,,#VALUE!,1-30-19,2019-01-30,44.5078727,-80.3024574,,
ha-7194120,3 bed Mountain Walk Condo 204,Condo,Entire home/apt,,#VALUE!,5-9-19,2019-05-09,44.5042303,-80.3094113,,
ha-721450vb,Spectacular New Timberframe With Big Views Of Blue Mountains And Georgian Bay   ,Chalet,Entire home/apt,,#VALUE!,6-16-17,2017-06-16,44.45953126,-80.32044047,,
ha-4625580,4 Bedroom Luxury Chalet located near the shores of Georgian Bay,House,Entire home/apt,,#VALUE!,5-18-19,2019-05-18,44.512222,-80.324222,,
ha-827302vb,"Modern Farmhouse, pool, recreational barn on 168 acres near Blue Mtn ",Chateau / Country House,Entire home/apt,,#VALUE!,5-12-19,2019-05-12,44.45460298,-80.346361,,
ha-829231vb,"Gorgeous 2 Level 2 Bedroom Condo, On Blue Mountain!   ",Condo,Entire home/apt,,#VALUE!,2-15-18,2018-02-15,44.51181827,-80.32606384,,
ha-4634610,Blue Mountain Resort,Hotel,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,44.50785,-80.32013,,
ha-1183428vb,The Blue Escape- Sleeps 7,Townhome,Entire home/apt,,#VALUE!,5-24-19,2019-05-24,44.50882096,-80.2979035,,
ha-1184506vb,Blue Mountain Suite - Ski to Door - Dog Friendly   ,Condo,Entire home/apt,,#VALUE!,1-4-18,2018-01-04,44.51139492,-80.32562819,,
ha-1193362vb,Blue Mountain Condo - Chateau Ridge,Condo,Entire home/apt,,#VALUE!,5-12-19,2019-05-12,44.50755707,-80.31854907,,
ha-842605vb,"Executive Log Chalet near Georgian Bay Beaches, and Blue Mountain Resort   ",Chalet,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,44.521445,-80.3337962,,
ha-7290509,9 Bed Blue Mountain Luxury Chalet with Hot Tub Sleeps 18,House,Entire home/apt,,#VALUE!,5-18-19,2019-05-18,44.5042303,-80.3094113,,
ha-7291749,"Summit Ridge 1- Executive Chalet, Floor to Ceiling Windows + Hot Tub- Fall Fun!",Chalet,Entire home/apt,,#VALUE!,5-17-19,2019-05-17,44.5117438,-80.3196799,,
ha-1200850vb,"Rivergrass - Walk to Village, Skiing or Golf",Townhome,Entire home/apt,,#VALUE!,12-13-18,2018-12-13,44.50544707,-80.30791946,,
ha-843555vb,Charming Getaway With Prime Location In Thornbury   ,Condo,Entire home/apt,,#VALUE!,1-18-18,2018-01-18,44.56256232,-80.46094542,,
ha-7297604,Walking Distance To Chairlifts On The Top Of Blue Mountain-Chalet-Top of Blue Mtn (614250),House,Entire home/apt,,#VALUE!,1-2-19,2019-01-02,44.5027167,-80.3364692,,
ha-4651620,Prestige 5 Bedroom Condo Delphi Lane 118   ,House,Entire home/apt,,#VALUE!,5-29-18,2018-05-29,44.512222,-80.324222,,
ha-4652528,5 Bedroom Chalet Rental 6507 | Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,12-22-17,2017-12-22,44.512222,-80.324222,,
ha-4029887,12 Steps to Blue Mountain Family/Couple Fun :),Condo,Entire home/apt,,#VALUE!,5-12-19,2019-05-12,44.5121288,-80.3242515,,
ha-7353525,Walking Distance to The Blue Mountain Village! Beautiful Chalet on top of Blue Mtn 48256,Chalet,Entire home/apt,,#VALUE!,5-12-19,2019-05-12,44.5025725,-80.3372034,,
ha-7353544,Walking Distance to The Blue Mountain Village! Chalet at the base of Blue Mtn (6141034),Chalet,Entire home/apt,,#VALUE!,5-16-19,2019-05-16,44.5144872,-80.3129106,,
ha-7363136,Mountain walk 117 - The Blue Mountains,House,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,44.512222,-80.324222,,
ha-7363142,Walking Distance To Chairlifts On The Top Of Blue Mountain-Chalet-Top of Blue Mtn (616250),Chalet,Entire home/apt,,#VALUE!,1-3-19,2019-01-03,44.5012251,-80.3330389,,
ha-4033167,Blue Mountain Country Estate - BACK HALF SEASONAL RENTAL,Chalet,Entire home/apt,,#VALUE!,5-13-19,2019-05-13,44.43773804,-80.40473081,,
ha-1220972vb,Great Location. Amazing  Mountain View .,Chalet,Entire home/apt,,#VALUE!,5-17-19,2019-05-17,44.51455334,-80.3131208,,
ha-738819vb,"Rustic & Relaxing Chalet, Warm & Friendly, Close To Everything.",Chalet,Entire home/apt,,#VALUE!,5-16-19,2019-05-16,44.5140626,-80.3148425,,
ha-854121vb,Blue Mountain Cottage,Cottage,Entire home/apt,,#VALUE!,5-17-19,2019-05-17,44.54705259,-80.41396888,,
ha-1223609vb,Chateau Ridge 2 Bedroom Condo..Slopeside!,Condo,Entire home/apt,,#VALUE!,5-17-19,2019-05-17,44.50684926,-80.31719368,,
ha-1225627vb,Blue Mountain Chalet Rental,Chalet,Entire home/apt,,#VALUE!,5-9-19,2019-05-09,44.51045138,-80.31593958,,
ha-7404872,Rivergrass 2 bedroom condo pool and hot tub/7214,House,Entire home/apt,,#VALUE!,5-12-19,2019-05-12,44.512222,-80.324222,,
ha-857746vb,"Thornbury Century Home -4 bedroom, 4 bathrooms with salt water pool   ",House,Entire home/apt,,#VALUE!,7-6-17,2017-07-06,44.5591669,-80.4557688,,
ha-743147vb,Located At The Base Of Blue Mountain - Ski-in/Ski-out and Minutes From The Beach   ,Condo,Entire home/apt,,#VALUE!,10-3-17,2017-10-03,44.5121306,-80.324257,,
ha-7433111,"3 bdrm Loft across from Blue Mountain, 100 m to the hills, access to PRIVATE BEACH",Chalet,Entire home/apt,,#VALUE!,5-18-19,2019-05-18,44.5115542,-80.323008,,
ha-7433112,"4 Bedroom Loft, across from Blue Mountain, 100 m to ski hills, ACCESS TO PRIVATE BEACH",House,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,44.5115542,-80.323008,,
ha-7433113,"4 bdrm Blue Mountain cottage, great views, minutes to Private Beach on Georgian Bay",House,Entire home/apt,,#VALUE!,5-18-19,2019-05-18,44.5122295,-80.3202322,,
ha-7433117,"5 Bdrm Blue Mountain Ski Chalet with Sauna, minutes to the hills",House,Entire home/apt,,#VALUE!,5-18-19,2019-05-18,44.5149431,-80.3116265,,
ha-7433119,"6 Bedroom Blue Mountain Cottage w/Sauna, at a quiet cul-de-sac, min to private beach",Cottage,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,44.514304,-80.3088408,,
ha-471264vb,Blue Mountains Cottage on quiet street - Hot tub & Sauna   ,Cottage,Entire home/apt,,#VALUE!,10-4-17,2017-10-04,44.4931677,-80.2968507,,
ha-7453048,Gorgeous 3 bedroom 2 bathroom condo with views of Blue Mountain,Condo,Entire home/apt,,#VALUE!,5-17-19,2019-05-17,44.5057681,-80.30765602,,
ha-472125vb, ðŸ†FIRST FAIRWAY - IN THE VILLAGE @ BLUE ,Townhome,Entire home/apt,,#VALUE!,5-20-19,2019-05-20,44.506248,-80.3107392,,
ha-1251614vb,Luxury Townhouse in Blue Mountain   ,Townhome,Entire home/apt,,#VALUE!,8-15-18,2018-08-15,44.50854142,-80.29864119,,
ha-4049120,"Total Comfort within walking distance to Blue Mountain Resort, & Georgian Bay",Chalet,Entire home/apt,,#VALUE!,10-25-18,2018-10-25,44.5130371,-80.3131715,,
ha-4051794,"Kickback Cottage 38L, Hot Tub, Wifi, Walk To The Village   ",Chalet,Entire home/apt,,#VALUE!,10-23-17,2017-10-23,44.51416016,-80.3133316,,
ha-4051795,"Kickback Cottage 38R, Hot Tub, Wifi, Walk to the Village   ",Chalet,Entire home/apt,,#VALUE!,7-11-18,2018-07-11,44.51436254,-80.30729034,,
ha-126026vb,Escape to our chalet on the top of Blue Mountain,Chalet,Entire home/apt,,#VALUE!,5-13-19,2019-05-13,44.4833333,-80.3833333,,
ha-474863vb,STUDIO LOFT AMAZING VIEW OF THE SLOPES! SKI IN/OUT. FREE WI-FI. RESORT HOT TUB,Condo,Entire home/apt,,#VALUE!,11-24-18,2018-11-24,44.5127757,-80.3236858,,
ha-1270857vb,"Executive Cottage Estate on Lora Bay.
Walk to the Lora Bay Golf Course.   ",Estate,Entire home/apt,,#VALUE!,9-13-18,2018-09-13,44.58431634,-80.49273106,,
ha-4074987,Modern Luxury Farmhouse,House,Entire home/apt,,#VALUE!,5-18-19,2019-05-18,44.47814716,-80.33268217,,
ha-4076520,2 Bedroom Mountain Spring Resort w/ Heated Floors - 9815  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,5-24-18,2018-05-24,44.51222229,-80.32421875,,
ha-4076524,1 Bedroom Mountain Spring Resort w/ Fireplace - 9804 | Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,44.51222229,-80.32421875,,
ha-4076532,2 Bedroom Mountain Springs Resort w/ Jacuzzi - 9616  Blue Mountain Lodges,House,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,44.512222,-80.324222,,
ha-4076534,2 Bedroom Mountain Spring Resort w/ Free Parking - 9611 | Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,6-8-17,2017-06-08,44.51222229,-80.32421875,,
ha-4076536,2 Bedroom Mountain Spring Resort w/ King Bed -9609  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,5-11-18,2018-05-11,44.51222229,-80.32421875,,
ha-4076544,Studio at the Mountain Springs Resort  condo 9508   ,House,Entire home/apt,,#VALUE!,7-5-17,2017-07-05,44.51222229,-80.32421875,,
ha-4076550,2 Bedroom Mountain Spring Resort w/ Jacuzzi - 9414  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,3-14-18,2018-03-14,44.51222229,-80.32421875,,
ha-4076563,2 Bedroom Mountain Spring Resort w/ Deck - 9215 | Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,7-6-17,2017-07-06,44.51222229,-80.32421875,,
ha-4076566,2 Bedroom Mountain Spring Resort near Pool - 9211 | Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,7-29-17,2017-07-29,44.51222229,-80.32421875,,
ha-4076568,2 Bedroom Mountain Spring Resort w/ Full Kitchen - 9209  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,2-13-18,2018-02-13,44.51222229,-80.32421875,,
ha-4076578,One bedroom loft condo - 9109   ,House,Entire home/apt,,#VALUE!,5-11-18,2018-05-11,44.512222,-80.324222,,
ha-4076579,1 Bedroom Mountain Spring Resort w/ Free WiFi - 9108 | Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,6-30-17,2017-06-30,44.51222229,-80.32421875,,
ha-4076580,1 Bedroom Mountain Spring Resort w/ Full Kitchen - 9107  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,9-22-18,2018-09-22,44.51008528,-80.32309784,,
ha-4076593,3 Bedroom Mountain Side Condo near Ski Hill - 7341 | Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,9-19-17,2017-09-19,44.51222229,-80.32421875,,
ha-4076613,2 Bedroom Resort Condo Rental Near Georgian Bay - 4224  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,8-25-18,2018-08-25,44.51481463,-80.32794186,,
ha-4076617,3 Bedroom Luxury Chalet Rental on Golf Course - 3324  Blue Mountain Lodges,House,Entire home/apt,,#VALUE!,5-21-19,2019-05-21,44.512222,-80.324222,,
ha-4076620,Three bedroom condo at Mountainwalk/2333   ,House,Entire home/apt,,#VALUE!,8-4-17,2017-08-04,44.51222229,-80.32421875,,
ha-4076622,3 Bedroom Mountain Side Condo w/ Master Suite - 2326  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,5-28-18,2018-05-28,44.51222229,-80.32421875,,
ha-4076623,3 Bedroom Mountain Side Condo w/ Free Parking - 2321  Blue Mountain Lodges,House,Entire home/apt,,#VALUE!,5-16-19,2019-05-16,44.512222,-80.324222,,
ha-4076628,Ski in Ski out resort condo at the base of Blue Mountain Ski Hill/1335   ,House,Entire home/apt,,#VALUE!,9-19-17,2017-09-19,44.51222229,-80.32421875,,
ha-4076632,1 Bedroom Mountain Side Condo w/ Free Parking - 1123  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,3-6-18,2018-03-06,44.51222229,-80.32421875,,
ha-4076633,1 Bedroom Mountain Side Condo Ski Hill View - 1122  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,3-7-18,2018-03-07,44.51222229,-80.32421875,,
ha-1276558vb,The Grand View @ Blue ,Condo,Entire home/apt,,#VALUE!,5-16-19,2019-05-16,44.51173871,-80.32260099,,
ha-4078884,3 Bedroom Chalet Rental w/ Patio - 7350  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,8-25-18,2018-08-25,44.51341794,-80.32471353,,
ha-4078888,Three bedroom at Sierra Lane in Blue Mountains/7316   ,House,Entire home/apt,,#VALUE!,7-7-17,2017-07-07,44.51222229,-80.32421875,,
ha-4078898,8 Bedroom 3 Level Chalet Rental - 6859  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,5-11-18,2018-05-11,44.512222,-80.324222,,
ha-4078899,8 Bedroom Chalet Rental w/ Cathedral Ceiling -6857  Blue Mountain Lodges   ,House,Entire home/apt,,#VALUE!,5-13-18,2018-05-13,44.51222229,-80.32421875,,
ha-4078903,3 Bedroom Mountain Side Condo w/ Sauna - 3339  Blue Mountain Lodges,House,Entire home/apt,,#VALUE!,5-12-19,2019-05-12,44.512222,-80.324222,,
ha-4078906,Three bedroom at Wintergreen in Blue Mountains/3317   ,House,Entire home/apt,,#VALUE!,1-7-18,2018-01-07,44.51222229,-80.32421875,,
ha-4078911,Three bedroom at Mountainwalk/ 2330   ,House,Entire home/apt,,#VALUE!,9-5-18,2018-09-05,44.51423465,-80.32442795,,
ha-4085636,Hillside Blue Mountain Condo   ,Condo,Entire home/apt,,#VALUE!,10-23-17,2017-10-23,44.512171,-80.3241323,,
ha-4775277,"Blue Mountain, Mountainside - Ski In/Ski Out Chalet - Sleeps 6   ",Condo,Entire home/apt,,#VALUE!,1-5-18,2018-01-05,44.512171,-80.3241323,,
ha-4090837,Walking Distance to The Blue Mountain Village! Classic Mountain Facing Chalet- 512244,Chalet,Entire home/apt,,#VALUE!,5-12-19,2019-05-12,44.5130773,-80.3197752,,
ha-4090841,Walking Distance to The Blue Mountain Village! Perfectly Situated Chalet - 720258,Chalet,Entire home/apt,,#VALUE!,5-23-19,2019-05-23,44.5133864,-80.3181543,,
ha-895915vb,8 Bdrm Chalet with Hot Tub/Sauna/Ping Pong Table at the base of Blue Mountain,Chalet,Entire home/apt,,#VALUE!,5-23-19,2019-05-23,44.5137531,-80.3166554,,
ha-4783376,"6 bdrm Cottage at the base of Blue Mountain/Hot Tub, Sauna, Ping Pong table   ",House,Entire home/apt,,#VALUE!,12-8-17,2017-12-08,44.5137531,-80.3166554,,
ha-4784835,Perfect Gateway Snowbridge Seasonal,Condo,Entire home/apt,,#VALUE!,5-14-19,2019-05-14,44.5075404,-80.2996085,,
ha-901117vb,"""Genesis ""  Top Of Blue Mountain Chalet   ",Chalet,Entire home/apt,,#VALUE!,8-2-18,2018-08-02,44.5026273,-80.3365668,,
ha-4095823,Luxury Dream Chalet - Blue Mountains   ,Cottage,Entire home/apt,,#VALUE!,11-21-17,2017-11-21,44.50561905,-80.31539917,,
ha-478767vb,"Luxurious Condo on Blue Mountain,â˜…â˜…â˜…â˜…â˜… Star Reviews, Watch Our Video Tour",Condo,Entire home/apt,,#VALUE!,5-12-19,2019-05-12,44.507818,-80.3200055,,
ha-905586vb,Beautiful Condo In The Heart Of The Blue Mountains.  Spacious And Fully Equipped   ,Condo,Entire home/apt,,#VALUE!,12-26-17,2017-12-26,44.50664351,-80.30726292,,
ha-907236vb,Luxurious Large Home Ideal For 1 Or 2 Families Near All Ski Slopes   ,House,Entire home/apt,,#VALUE!,6-9-17,2017-06-09,44.5768857,-80.4868558,,
ha-4113366,"Hillside One Bedroom Condo with Full Kitchen, 2 Creekside Decks, Wifi, Parking",Condo,Entire home/apt,,#VALUE!,5-16-19,2019-05-16,44.5121306,-80.324257,,
ha-913223vb,Thornbury Waterfront Cottage with spectacular sunrise!   ,Cottage,Entire home/apt,,#VALUE!,9-20-17,2017-09-20,44.5538498,-80.432735,,
ha-1313696vb,"Fully renovated in 2017, superbly comfortable, great views, close to everything   ",House,Entire home/apt,,#VALUE!,6-15-18,2018-06-15,44.45522743,-80.32158989,,
